Last Report Year,NTD ID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,21,21,Whatcom Transportation Authority(WTA),Active,Full Reporter,Bellingham,WA,2010,"Bellingham, WA",275,48,114473,Existing 2017,MB,DO,Operating,4199424,4783181,5061583,5517576,5882089,6857545,6871616,7103236,7365642,7506854,7492217,7701628,8764543,9050934,10904118,11761103,12886196,15396728,15149260,14763313,14274228,15235999,15627243,16415896,17335960,18163451,20029380
2017,21,21,Whatcom Transportation Authority(WTA),Active,Full Reporter,Bellingham,WA,2010,"Bellingham, WA",275,48,114473,Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,239751,256729,276474,275164,303563,312470,267252,289587,308792
2017,21,21,Whatcom Transportation Authority(WTA),Active,Full Reporter,Bellingham,WA,2010,"Bellingham, WA",275,48,114473,Existing 2017,VP,PT,Discontinued,,,,,91481,,,,,,,,,,,,,,,,0,0,,0,,,
2017,22,22,City of Pocatello(PRT),Active,Reduced Reporter,Pocatello,ID,2010,"Pocatello, ID",395,31,69809,Existing 2017,DR,DO,Operating,54433,78229,98387,118620,138555,142796,148184,196336,223557,300124,327192,375432,450474,515089,554098,542856,1161436,1541476,1397682,1528271,1559321,1377051,1491378,1476683,1546687,1760179,1678904
2017,22,22,City of Pocatello(PRT),Active,Reduced Reporter,Pocatello,ID,2010,"Pocatello, ID",395,31,69809,Existing 2017,MB,DO,Operating,337890,437116,469362,511210,493645,475483,475955,535025,559643,661758,640761,655238,674151,704789,775454,741584,763427,913017,866334,889074,886665,1089344,1152078,1205173,1119899,1066012,1198195
2017,22,22,City of Pocatello(PRT),Active,Reduced Reporter,Pocatello,ID,2010,"Pocatello, ID",395,31,69809,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,0,6147,5849,0,0,,0,,,
2017,23,23,City of Seattle - Seattle Center Monorail Transit(SMS),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,MG,PT,Operating,,,1373158,1484751,1469333,1542695,1599143,1971854,2143959,2252944,2366890,2167065,2084437,1485247,1711859,320558,2530405,2273249,2554378,2709895,2893562,3397295,3324390,3267319,4433355,4331066,4130627
2017,23,23,City of Seattle - Seattle Center Monorail Transit(SMS),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,OR,DO,Discontinued,0,1383397,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,23,23,City of Seattle - Seattle Center Monorail Transit(SMS),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,OR,PT,Discontinued,1272658,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,5436270,6042255,6184503,6255639,6449118
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,DR,DO,Operating,,,,,,,,,2066088,3713625,3921158,4230820,4489742,5115421,5122262,6785043,7760124,8799279,7797740,7800955,7749170,8518195,9001544,9879660,11009897,11666292,12096417
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,DR,PT,Discontinued,769333,857030,1160475,1252655,1486101,2747996,3544665,4507156,2307107,,,,,,,,,,,,0,0,,0,,,
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,MB,DO,Operating,8711605,9654753,9720527,10652664,12346873,14209482,16572015,18151993,20042070,18347197,18085091,19946477,19731628,19724094,19864065,21079481,23728349,28240702,28669170,28235748,29952369,31030787,26310863,28220247,28916097,29731580,32281899
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,MB,PT,Discontinued,141648,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,RB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,VP,DO,Operating,22963,32658,35384,33888,35106,68554,102967,90148,114135,94840,81357,77832,64318,42956,26687,,,,91524,94926,122959,203883,223235,276071,452515,493700,479905
2017,25,25,Salem Area Mass Transit District(Cherriots),Active,Full Reporter,Salem,OR,2010,"Salem, OR",156,76,236632,Existing 2017,DR,PT,Operating,,,,,,,,,,636780,740696,878761,2367700,2945952,3075454,4426714,9148118,9459013,11567019,11044498,10737370,11527023,12865869,13710320,16435602,15163755,15453241
2017,25,25,Salem Area Mass Transit District(Cherriots),Active,Full Reporter,Salem,OR,2010,"Salem, OR",156,76,236632,Existing 2017,MB,DO,Operating,5222754,5868778,5990196,6504033,6358718,6533752,7779014,8134378,9082429,10550196,13102682,13649033,14488013,15069446,16878744,18013506,17104414,17707826,17349035,17904498,18481242,18574275,19555613,20331685,20770369,21699414,23383643
2017,25,25,Salem Area Mass Transit District(Cherriots),Active,Full Reporter,Salem,OR,2010,"Salem, OR",156,76,236632,Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,20113,233704,208195,106615,150398,190234,219087,289517,300805,381891,391998,245285,327047
2017,28,28,Pierce County Ferry Operations(Pierce County Ferry),Active,Full Reporter,Tacoma,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,FB,DO,Discontinued,763873,1257609,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,28,28,Pierce County Ferry Operations(Pierce County Ferry),Active,Full Reporter,Tacoma,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,FB,PT,Operating,,,666970,920262,861126,1021667,1579758,1344832,1120093,1701906,1450495,2088384,1623689,2306283,2000848,2537170,2792242,4740516,4004471,4970443,3422674,4394295,3100443,4089892,6323535,4835568,3902287
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,11415645,12942085,13903145,13968911,13435685
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,11749134,10106814,8922668,9099496,8825624,8912740,9672950
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,DR,PT,Operating,0,0,0,0,0,,0,0,0,0,0,403848,448882,659603,676299,903567,7820608,8401128,8342370,8522739,8444191,7327426,7243332,7554172,7411323,7668221,8196965
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,MB,DO,Operating,15356045,20042557,21399805,23238632,24538864,25182943,27402187,30544743,33226746,29597203,34008946,37102476,43845113,47981180,52992092,56013022,62049317,66554958,68706246,66725954,65177873,59514038,48351884,50287853,57839933,62545771,71792365
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,MB,PT,Discontinued,,4441250,4182081,5318412,7452810,8607479,8499972,8069196,9231368,11926749,13066766,13065692,14606895,16667808,11125668,12607216,13310543,13945316,13549427,12759772,0,0,,0,,,
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,VP,DO,Operating,189419,498566,808429,887104,,768861,1222327,1627742,1887435,2130756,2059200,1932745,2033904,2270234,2545613,2743222,3328647,3493988,3676890,3693738,3968162,3834171,3963917,4300258,4005491,4282406,4386700
2017,30,0T30,Chickaloon Native Village(CATs),Active,Reduced Reporter,Chickaloon,AK,2010,Alaska Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,2574,,166090,180357,72425
2017,30,0T30,Chickaloon Native Village(CATs),Active,Reduced Reporter,Chickaloon,AK,2010,Alaska Non-UZA,0,0,0,Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,31,0T31,Shoshone-Bannock Tribes (SBTDOT),Active,Reduced Reporter,Fort Hall,ID,2010,Idaho Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,316870,343115,299786
2016,32,,Skokomish Indian Tribe,Inactive,Reduced Reporter,,WA,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,48385,41591,
2016,32,,Skokomish Indian Tribe,Inactive,Reduced Reporter,,WA,2010,,,,,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,45932,,
2017,33,0R03-021,Senior Services of Snohomish County(Senior Services),Active,Rural Reporter,Mukilteo,WA,2010,,,,,Existing 2017,DR,DO,Operating,1012384,1383541,1890098,2195811,2572383,2666391,3103565,3411457,4001752,3683208,4062274,4720788,5049505,5142225,5646336,5865066,,,,,,,,,643179,647855,838236
2017,34,34,Rogue Valley Transportation District(RVTD),Active,Full Reporter,Medford,OR,2010,"Medford, OR",213,65,154081,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,85046,121432,243409,,,,,,,0,0,,0,,,
2017,34,34,Rogue Valley Transportation District(RVTD),Active,Full Reporter,Medford,OR,2010,"Medford, OR",213,65,154081,Existing 2017,DR,PT,Operating,,,27789,36774,95000,546234,644596,890399,795326,906558,793105,832924,814623,1622345,1745508,2257348,1697730,1614378,1654072,1837201,1899046,1724305,1967849,1659570,1756542,1891227,2165993
2017,34,34,Rogue Valley Transportation District(RVTD),Active,Full Reporter,Medford,OR,2010,"Medford, OR",213,65,154081,Existing 2017,MB,DO,Operating,2031696,1808047,1959030,2016710,2332135,2240103,2090714,2782426,2852856,2556502,3082473,2788525,2538882,4335099,3980085,4212057,4464428,4223473,4587226,4772691,5020961,5446229,6317294,6905079,6652549,6328621,7584150
2017,35,35,Washington State Ferries(WSF),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,FB,DO,Operating,92854313,96848733,107020033,113521292,113537714,117035290,123260743,128714642,136526238,142047379,158610582,162312719,159445754,158648160,170254002,188959048,208763329,233049968,220639197,208388543,224928837,231644599,229886930,236711555,236320045,242491006,241245546
2017,36,0T36,Makah Tribal Council,Active,Reduced Reporter,Neah Bay ,WA,2010,Washington Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,212042,193811,180957
1998,38,38,"Community and Rural Transportation, Inc.",Inactive,Full Reporter,Idaho Falls,ID,1990,"Idaho Falls, ID",362,21,56356,Pre 2017,DR,DO,Discontinued,,,575640,658740,574031,585932,626117,686786,,,,,,,,,,,,,,,,,,,
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,78354727,83703516,86570751,91258400,89448827,97761911,102745702
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,16539465,19021607,19529501,20222374,19365478,20821023,21249667
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,CR,PT,Operating,,,,,,,,,,3845826,10497989,12052321,13302752,16019009,20983108,22594175,24631997,31084795,34020024,32459887,31681964,36762712,38593006,40139559,40517405,44414515,45502162
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,24637,,0,0,,0,,,
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,LR,DO,Operating,,,,,,,,,,,,,1627564,2543779,2808141,2904075,2979882,3046657,3305619,3099768,3309864,51370132,52903983,61355520,61684967,85122030,91194100
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,LR,PT,Discontinued,,,,,,,,,,,,0,,,,,,,17433090,41377642,45280724,0,,0,,,
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,60017310,68995224,71870445,81390458,0,0,,0,,,
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,MB,PT,Building,,,,,,,,,0,0,0,0,5099063,6621036,57151186,63434045,10783628,12163858,12326703,14094123,0,0,,0,,,0
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,SR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,4169997,4243373,4277919,4143179,4411476,5054541
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,TB,PT,Discontinued,,,,,,,,,41685,0,0,0,37730,53632,,,,,,,0,0,,0,,,
2017,41,41,Alaska Railroad Corporation(ARRC),Active,Full Reporter,Anchorage,AK,2010,"Anchorage, AK",149,85,251243,Existing 2017,AR,DO,Operating,,,,,,,,,,,1701832,1651289,1868869,1920451,2501380,2902371,3352222,3595366,3147618,2975749,3285853,33912947,35583717,39016504,43306054,46903500,46448341
2017,42,42,Targhee Regional Public Transit Authority(TRPTA),Active,Reduced Reporter,Idaho Falls,ID,2010,"Idaho Falls, ID",321,45,90733,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,210162,,,1138917,1191560,1412850,1453326,1334955,936295,1097496,1068572,1624560
2017,42,42,Targhee Regional Public Transit Authority(TRPTA),Active,Reduced Reporter,Idaho Falls,ID,2010,"Idaho Falls, ID",321,45,90733,Existing 2017,DR,PT,Discontinued,,,,,,,,,,621410,562220,351731,,,,,,,,,0,0,,0,,,
2017,42,42,Targhee Regional Public Transit Authority(TRPTA),Active,Reduced Reporter,Idaho Falls,ID,2010,"Idaho Falls, ID",321,45,90733,Existing 2017,MB,DO,Operating,,,,,,,,,,,,50420,,,,350614,,,498709,681892,568426,481309,437193,181909,398154,512773,615325
2017,42,42,Targhee Regional Public Transit Authority(TRPTA),Active,Reduced Reporter,Idaho Falls,ID,2010,"Idaho Falls, ID",321,45,90733,Existing 2017,MB,PT,Discontinued,,,,,,,,,,231344,238556,99585,,,,,,,,,0,0,,0,,,
2017,43,43,Link Transit,Active,Full Reporter,Wenatchee,WA,2010,"Wenatchee, WA",412,31,67227,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,1945534,1704482,1594764,1919696,2007071,1701290,1671284,1736674,1617085,1631762,1858177,1905571,1958540,1977954
2017,43,43,Link Transit,Active,Full Reporter,Wenatchee,WA,2010,"Wenatchee, WA",412,31,67227,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,250097,273467,347570,189621,221751,251692,168655,138718,88369,60746,50792,50210,52695,54649
2017,43,43,Link Transit,Active,Full Reporter,Wenatchee,WA,2010,"Wenatchee, WA",412,31,67227,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,4763212,5394924,5885842,6757089,7686505,8039932,8041125,7955268,8019026,8343975,8984896,9374859,10533003,10558004
2017,43,43,Link Transit,Active,Full Reporter,Wenatchee,WA,2010,"Wenatchee, WA",412,31,67227,Existing 2017,VP,DO,Discontinued,,,,,,,,,,,,,,,,,35325,32623,9650,,0,0,,0,,,
2017,44,44,Skagit Transit,Active,Full Reporter,Burlington,WA,2010,"Mount Vernon, WA",435,34,62966,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,802467,909728,1060697,1378382,1135743,1174798
2017,44,44,Skagit Transit,Active,Full Reporter,Burlington,WA,2010,"Mount Vernon, WA",435,34,62966,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,1795648,2014622,2145748,2219457,2470251,2721391,2876011,2885950,3007658,2829929,3003743,3146184,3982519,4489672
2017,44,44,Skagit Transit,Active,Full Reporter,Burlington,WA,2010,"Mount Vernon, WA",435,34,62966,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,1807148,2053689,2717678,3332159,3812523,4192738,4358124,7463367,4688245,5664275,5867202,5818151,5674801,6373559
2017,44,44,Skagit Transit,Active,Full Reporter,Burlington,WA,2010,"Mount Vernon, WA",435,34,62966,Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,145568,204724,241909,311095,413403,397758,429334,1104096,518895,556868,612325,539264,563168,608602
2017,45,45,Fairbanks North Star Borough Transit(MACS),Active,Reduced Reporter,Fairbanks,AK,2010,"Fairbanks, AK",425,55,64513,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,260144,236801,103218
2017,45,45,Fairbanks North Star Borough Transit(MACS),Active,Reduced Reporter,Fairbanks,AK,2010,"Fairbanks, AK",425,55,64513,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,806691,1045469,1239056,1400230,1401375,1406879,1604419,1724825,1656946,1320945,1234047,1198089,1170205,1468105
2017,45,45,Fairbanks North Star Borough Transit(MACS),Active,Reduced Reporter,Fairbanks,AK,2010,"Fairbanks, AK",425,55,64513,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,1729240,1788331,1918930,2217713,2572399,2595074,2810685,2974623,3506213,4053409,4803870,4759605,4886417,5449260
2017,45,45,Fairbanks North Star Borough Transit(MACS),Active,Reduced Reporter,Fairbanks,AK,2010,"Fairbanks, AK",425,55,64513,Existing 2017,VP,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
2017,46,46,South Metro Area Regional Transit(SMART),Active,Full Reporter,Wilsonville,OR,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,DR,DO,Operating,,,,,,,,,,,,87263,212455,278070,288164,414036,432417,454258,494183,530842,596296,602169,818280,837816,858287,883507,1035270
2017,46,46,South Metro Area Regional Transit(SMART),Active,Full Reporter,Wilsonville,OR,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,MB,DO,Operating,,,,,,,,,,,,1938075,1776165,1825495,2048869,2214684,2312199,2541994,3609257,3682857,3990600,4029904,3995132,4090516,4190463,4313593,4053909
2017,47,47,City of Corvallis(CTS),Active,Full Reporter,Corvallis,OR,2010,"Corvallis, OR",436,21,62433,Existing 2017,DR,PT,Separate,,,,,,,,,,,,,,,,,,,23460,,0,102757,6592,6637,6637,6328,6456
2017,47,47,City of Corvallis(CTS),Active,Full Reporter,Corvallis,OR,2010,"Corvallis, OR",436,21,62433,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,2207384,2328937,2300174,2449988,2493393,2562105,2639512,2828662,2883719
2017,48,48,Lewiston Transit System(LTS),Active,Reduced Reporter,Lewiston,ID,2010,"Lewiston, ID-WA",483,28,51924,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,0,298333,277864,328735,352174,302735,266357
2017,48,48,Lewiston Transit System(LTS),Active,Reduced Reporter,Lewiston,ID,2010,"Lewiston, ID-WA",483,28,51924,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,0,257713,321321,333825,349792,427538,488218
2015,49,49,"vRide, Inc. - Anchorage",Inactive,Full Reporter,Anchorage,AK,2010,"Anchorage, AK",149,85,251243,Pre 2017,VP,DO,Discontinued,,,,,,,,,,,,,,,,383189,805256,797628,801423,883188,985963,1099357,1199049,1320884,816196,,
2011,50,50,"City of Bend, Bend Area Transit(BAT)",Inactive,Reduced Reporter,Bend,OR,2010,"Bend, OR",344,40,83794,Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,1334229,1119659,1025646,1007264,899154,,,,,,
2011,50,50,"City of Bend, Bend Area Transit(BAT)",Inactive,Reduced Reporter,Bend,OR,2010,"Bend, OR",344,40,83794,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,1361890,1457304,1461465,1489094,1298678,,,,,,
2017,51,51,Asotin County PTBA(PTBA),Active,Reduced Reporter,Clarkston,WA,2010,"Lewiston, ID-WA",483,28,51924,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,0,184658,247229,265216,179530,226396,249100
