Last Report Year,NTD ID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,23,23,City of Seattle - Seattle Center Monorail Transit(SMS),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,MG,PT,Operating,,,21214,20600,20324,22508,24124,28184,28184,27180,27644,20684,22905,10016,15582,2196,18620,20272,20328,19483,20782,21334,21618,21348,21462,21453,21455
2017,23,23,City of Seattle - Seattle Center Monorail Transit(SMS),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,OR,DO,Discontinued,19240,20524,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,23,23,City of Seattle - Seattle Center Monorail Transit(SMS),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,OR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,33060,33332,33487,33887,33614
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,DR,DO,Operating,,,,,,,,,33222,55308,58695,61538,66634,71099,72004,77701,81773,88258,81064,80555,75949,79515,83040,86327,92549,94735,87175
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,DR,PT,Discontinued,24803,24220,28987,32948,36212,48317,59179,70714,32600,,,,,,,,,,,,0,0,,0,,,
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,MB,DO,Operating,143016,143478,137443,144808,158406,190008,217900,275208,283218,260482,246593,250108,244548,243988,231191,230657,247323,278980,275743,256428,258137,256684,221572,219568,219812,225546,236818
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,MB,PT,Discontinued,2741,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,RB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
2017,24,24,Clark County Public Transportation Benefit Area Authority(C-Tran),Active,Full Reporter,Vancouver,WA,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,VP,DO,Operating,1102,1424,2856,2325,2331,2248,3356,4960,7448,7569,4966,3593,3223,1895,31,,,,2141,2395,4181,8377,10530,11612,10783,11250,9259
2017,25,25,Salem Area Mass Transit District(Cherriots),Active,Full Reporter,Salem,OR,2010,"Salem, OR",156,76,236632,Existing 2017,DR,PT,Operating,,,,,,,,,,22592,23158,26220,61769,65480,74000,85763,140894,216539,215509,233497,226002,232769,244964,270565,324091,321548,330708
2017,25,25,Salem Area Mass Transit District(Cherriots),Active,Full Reporter,Salem,OR,2010,"Salem, OR",156,76,236632,Existing 2017,MB,DO,Operating,107434,117120,121537,121440,117208,116800,131989,133737,136652,139802,158053,160899,162004,168541,173660,171375,173879,168745,159896,157480,157335,154772,154056,156860,155246,159283,166859
2017,25,25,Salem Area Mass Transit District(Cherriots),Active,Full Reporter,Salem,OR,2010,"Salem, OR",156,76,236632,Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,811,2913,3557,3939,4217,4974,5633,7705,10046,11418,13441,13201,13239
2017,28,28,Pierce County Ferry Operations(Pierce County Ferry),Active,Full Reporter,Tacoma,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,FB,DO,Discontinued,4531,4544,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,28,28,Pierce County Ferry Operations(Pierce County Ferry),Active,Full Reporter,Tacoma,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,FB,PT,Operating,,,4888,4903,4695,4704,4692,5328,5310,5365,5266,5395,5266,5650,5737,5736,5735,5744,5643,5579,5720,5756,5839,5839,5841,9684,10314
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,34365,39699,40022,42286,44419
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,42766,32623,35745,40635,41403,44280,46789
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,DR,PT,Operating,,,,0,,,,,,,,,,,,,100254,103795,103188,99012,88623,85353,82832,84349,85057,82632,81264
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,MB,DO,Operating,154574,157153,162530,162235,195516,221197,238311,320459,350312,277848,291342,318892,384907,410198,416175,421786,431703,438796,449565,444619,406586,324576,286645,297021,331147,368327,410763
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,MB,PT,Discontinued,,56506,57334,58688,61973,64176,64415,65479,73949,102084,107146,105600,111078,119557,59208,62631,63594,63894,63922,54426,0,0,,0,,,
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,VP,DO,Operating,13717,20858,23249,20535,,43534,66136,72932,73746,65790,70075,61372,56811,55559,61689,70773,75943,88136,84326,81716,155119,150057,148411,147749,143209,141557,140624
2017,30,0T30,Chickaloon Native Village(CATs),Active,Reduced Reporter,Chickaloon,AK,2010,Alaska Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,1428,2832,3745,3637,1579
2017,30,0T30,Chickaloon Native Village(CATs),Active,Reduced Reporter,Chickaloon,AK,2010,Alaska Non-UZA,0,0,0,Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,31,0T31,Shoshone-Bannock Tribes (SBTDOT),Active,Reduced Reporter,Fort Hall,ID,2010,Idaho Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,8320,6240,8320,8500,10223,11700
2016,32,,Skokomish Indian Tribe,Inactive,Reduced Reporter,,WA,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,1680,1440,
2016,32,,Skokomish Indian Tribe,Inactive,Reduced Reporter,,WA,2010,,,,,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,1843,1768,,
2017,33,0R03-021,Senior Services of Snohomish County(Senior Services),Active,Rural Reporter,Mukilteo,WA,2010,,,,,Existing 2017,DR,DO,Operating,25567,33399,45484,53978,56586,59488,57447,65797,67049,62933,72281,80133,81771,89661,97170,94890,,,,,,,8097,10259,10619,12533,14032
2017,34,34,Rogue Valley Transportation District(RVTD),Active,Full Reporter,Medford,OR,2010,"Medford, OR",213,65,154081,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,3150,10080,6375,,,,,,,0,0,,0,,,
2017,34,34,Rogue Valley Transportation District(RVTD),Active,Full Reporter,Medford,OR,2010,"Medford, OR",213,65,154081,Existing 2017,DR,PT,Operating,,,137,602,2467,12946,9987,9945,8925,8820,26712,29871,35784,0,24255,38470,27811,26263,24693,25034,25608,26984,29808,31770,35786,30766,31233
2017,34,34,Rogue Valley Transportation District(RVTD),Active,Full Reporter,Medford,OR,2010,"Medford, OR",213,65,154081,Existing 2017,MB,DO,Operating,44610,36764,35374,35675,37184,34453,22695,43350,39015,38808,29736,29936,31475,36767,54548,47112,40386,37360,31752,33658,44786,48908,54975,55179,52326,35260,44546
2017,35,35,Washington State Ferries(WSF),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,FB,DO,Operating,120104,120736,120592,119548,119548,125301,126028,133276,133012,146000,135480,137791,136159,130685,129383,128442,127963,126419,126367,126631,125884,127512,126980,127334,127217,127479,127001
2017,36,0T36,Makah Tribal Council,Active,Reduced Reporter,Neah Bay ,WA,2010,Washington Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,1497,2208,2633,2529,2474,2658,2676,2500
1998,38,38,"Community and Rural Transportation, Inc.",Inactive,Full Reporter,Idaho Falls,ID,1990,"Idaho Falls, ID",362,21,56356,Pre 2017,DR,DO,Discontinued,,,,30015,25856,25600,27392,29184,,,,,,,,,,,,,,,,,,,
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,462171,460377,456817,461656,469497,496115,510928
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,90976,91982,89777,113606,114896,114183,115419
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,CR,PT,Operating,,,,,,,,,,1872,6839,7595,9769,12348,14201,16095,19279,27006,36010,38518,38588,38333,49257,50375,58760,59275,63935
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,LR,DO,Operating,,,,,,,,,,,,,1828,9971,9610,9979,10060,9708,9424,9724,9817,136138,141001,143887,145847,204345,251376
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,LR,PT,Discontinued,,,,,,,,,,,,,,,,,,,60478,137531,130841,0,,0,,,
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,449600,429483,455489,465650,0,0,,0,,,
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,MB,PT,Building,,,,,,,,,0,,,,,,418167,459939,73002,75226,80736,87210,0,0,,0,,,0
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,SR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,9822,9835,9784,9814,9868,9816
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Existing 2017,TB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,41,41,Alaska Railroad Corporation(ARRC),Active,Full Reporter,Anchorage,AK,2010,"Anchorage, AK",149,85,251243,Existing 2017,AR,DO,Operating,,,,,,,,,,,4880,4731,4997,4944,6412,6544,7240,7066,5937,5093,5323,37613,37347,37752,38865,40756,41033
2017,42,42,Targhee Regional Public Transit Authority(TRPTA),Active,Reduced Reporter,Idaho Falls,ID,2010,"Idaho Falls, ID",321,45,90733,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,4962,17760,15737,30432,36179,34675,32616,23081,21026,29699,30290,29930
2017,42,42,Targhee Regional Public Transit Authority(TRPTA),Active,Reduced Reporter,Idaho Falls,ID,2010,"Idaho Falls, ID",321,45,90733,Existing 2017,DR,PT,Discontinued,,,,,,,,,,19691,13000,14976,,,,,,,,,0,0,,0,,,
2017,42,42,Targhee Regional Public Transit Authority(TRPTA),Active,Reduced Reporter,Idaho Falls,ID,2010,"Idaho Falls, ID",321,45,90733,Existing 2017,MB,DO,Operating,,,,,,,,,,,,2112,,,,11878,,,11264,16192,12180,11345,11088,11088,11132,11636,10869
2017,42,42,Targhee Regional Public Transit Authority(TRPTA),Active,Reduced Reporter,Idaho Falls,ID,2010,"Idaho Falls, ID",321,45,90733,Existing 2017,MB,PT,Discontinued,,,,,,,,,,8580,8580,6336,,,,,,,,,0,0,,0,,,
2017,43,43,Link Transit,Active,Full Reporter,Wenatchee,WA,2010,"Wenatchee, WA",412,31,67227,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,25306,20192,19712,20248,25993,20884,19830,20558,18442,17900,18592,18276,17682,17950
2017,43,43,Link Transit,Active,Full Reporter,Wenatchee,WA,2010,"Wenatchee, WA",412,31,67227,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,1784,4560,3921,3070,2248,2252,1952,1307,741,415,340,231,243,285
2017,43,43,Link Transit,Active,Full Reporter,Wenatchee,WA,2010,"Wenatchee, WA",412,31,67227,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,58481,67756,70079,79738,84670,87821,83964,81342,74905,74803,75503,80099,83841,83692
2017,43,43,Link Transit,Active,Full Reporter,Wenatchee,WA,2010,"Wenatchee, WA",412,31,67227,Existing 2017,VP,DO,Discontinued,,,,,,,,,,,,,,,,,2040,1020,340,,0,0,,0,,,
2017,44,44,Skagit Transit,Active,Full Reporter,Burlington,WA,2010,"Mount Vernon, WA",435,34,62966,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,7235,7536,9392,10802,10833,12141
2017,44,44,Skagit Transit,Active,Full Reporter,Burlington,WA,2010,"Mount Vernon, WA",435,34,62966,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,19728,22816,24219,21753,22761,27458,29492,24266,25365,25516,25827,27366,30031,31074
2017,44,44,Skagit Transit,Active,Full Reporter,Burlington,WA,2010,"Mount Vernon, WA",435,34,62966,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,22985,25024,32284,34835,34473,38245,41780,47959,45918,55427,58326,57564,56984,58923
2017,44,44,Skagit Transit,Active,Full Reporter,Burlington,WA,2010,"Mount Vernon, WA",435,34,62966,Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,4032,5412,11438,12750,18890,21632,20203,23831,26124,28673,30487,29973,28437,27220
2017,45,45,Fairbanks North Star Borough Transit(MACS),Active,Reduced Reporter,Fairbanks,AK,2010,"Fairbanks, AK",425,55,64513,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,2342,2080,2145
2017,45,45,Fairbanks North Star Borough Transit(MACS),Active,Reduced Reporter,Fairbanks,AK,2010,"Fairbanks, AK",425,55,64513,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,10036,10437,10378,10436,11791,11660,11509,12515,10878,10447,10365,10370,10126,9982
2017,45,45,Fairbanks North Star Borough Transit(MACS),Active,Reduced Reporter,Fairbanks,AK,2010,"Fairbanks, AK",425,55,64513,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,18176,18190,18011,18076,20707,23198,23198,23975,24198,26926,33019,31099,38518,37519
2017,45,45,Fairbanks North Star Borough Transit(MACS),Active,Reduced Reporter,Fairbanks,AK,2010,"Fairbanks, AK",425,55,64513,Existing 2017,VP,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
2017,46,46,South Metro Area Regional Transit(SMART),Active,Full Reporter,Wilsonville,OR,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,DR,DO,Operating,,,,,,,,,,,,1727,2032,3159,6759,9759,9614,9642,9508,9823,10625,10648,10451,10714,10457,10094,8388
2017,46,46,South Metro Area Regional Transit(SMART),Active,Full Reporter,Wilsonville,OR,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,MB,DO,Operating,,,,,,,,,,,,15366,14028,15818,23564,24368,21979,22106,24799,32538,33838,33896,32880,33820,33878,34182,26592
2017,47,47,City of Corvallis(CTS),Active,Full Reporter,Corvallis,OR,2010,"Corvallis, OR",436,21,62433,Existing 2017,DR,PT,Separate,,,,,,,,,,,,,,,,,,,921,,0,1391,0,0,,0,0
2017,47,47,City of Corvallis(CTS),Active,Full Reporter,Corvallis,OR,2010,"Corvallis, OR",436,21,62433,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,26949,26949,25990,26326,28278,28786,29344,29188,29441
2017,48,48,Lewiston Transit System(LTS),Active,Reduced Reporter,Lewiston,ID,2010,"Lewiston, ID-WA",483,28,51924,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,0,2309,1850,1798,1796,1573,1830
2017,48,48,Lewiston Transit System(LTS),Active,Reduced Reporter,Lewiston,ID,2010,"Lewiston, ID-WA",483,28,51924,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,0,5578,5492,6187,6375,6630,7088
2015,49,49,"vRide, Inc. - Anchorage",Inactive,Full Reporter,Anchorage,AK,2010,"Anchorage, AK",149,85,251243,Pre 2017,VP,DO,Discontinued,,,,,,,,,,,,,,,,16626,22460,25479,27826,29884,33361,34710,34936,33805,33211,,
2011,50,50,"City of Bend, Bend Area Transit(BAT)",Inactive,Reduced Reporter,Bend,OR,2010,"Bend, OR",344,40,83794,Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,18915,18915,14165,13974,15430,,,,,,
2011,50,50,"City of Bend, Bend Area Transit(BAT)",Inactive,Reduced Reporter,Bend,OR,2010,"Bend, OR",344,40,83794,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,16667,16667,20509,20902,21118,,,,,,
2017,51,51,Asotin County PTBA(PTBA),Active,Reduced Reporter,Clarkston,WA,2010,"Lewiston, ID-WA",483,28,51924,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,0,3246,2786,3225,3394,3178,3489
2017,51,51,Asotin County PTBA(PTBA),Active,Reduced Reporter,Clarkston,WA,2010,"Lewiston, ID-WA",483,28,51924,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,0,8750,8750,9000,8907,9738,10431
2017,51,51,Asotin County PTBA(PTBA),Active,Reduced Reporter,Clarkston,WA,2010,"Lewiston, ID-WA",483,28,51924,Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,,,,3064,3138,2689,3574,3172,2800
2012,52,52,Metro(Metro),Inactive,Reduced Reporter,Portland,OR,2010,"Portland, OR-WA",24,524,1849898,Pre 2017,VP,PT,Discontinued,,,,,,,,,,,,,,,,,,,9310,8284,10618,9776,,,,,
2017,53,53,Coeur d'Alene Tribe dba Citylink Transit(Citylink),Active,Reduced Reporter,Worley,ID,2010,"Coeur d'Alene, ID",304,47,98378,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,158,397,,,,2096,1995,2081
2017,53,53,Coeur d'Alene Tribe dba Citylink Transit(Citylink),Active,Reduced Reporter,Worley,ID,2010,"Coeur d'Alene, ID",304,47,98378,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,6793,6864,,36461,33443,,,,13229,13012,22593
2015,54,54,King County Ferry District(KCFD),Inactive,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,1010,3059393,Pre 2017,FB,DO,Discontinued,,,,,,,,,,,,,,,,,,,688,1421,4987,4926,5010,4992,5003,,
2017,55,55,Kootenai County(KC),Active,Reduced Reporter,Coeur d'Alene,ID,2010,"Coeur d'Alene, ID",304,47,98378,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,15739,13905,15643,13879,13393,12547
2017,55,55,Kootenai County(KC),Active,Reduced Reporter,Coeur d'Alene,ID,2010,"Coeur d'Alene, ID",304,47,98378,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,15821,10047,9660,11721,9718,
2012,56,56,Port of Kingston(POK),Inactive,Full Reporter,Kingston,WA,2010,Non-UZA,0,,,Pre 2017,FB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,540,,,,,
2017,57,57,Central Oregon Intergovernmental Council(Cascades East Transit),Active,Full Reporter,Bend,OR,2010,"Bend, OR",344,40,83794,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,19151,15028,14226,13563,16037,16390
2017,57,57,Central Oregon Intergovernmental Council(Cascades East Transit),Active,Full Reporter,Bend,OR,2010,"Bend, OR",344,40,83794,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,4190,21051,28044,36623,25463,18784,13764,11336,12648,14816
2017,57,57,Central Oregon Intergovernmental Council(Cascades East Transit),Active,Full Reporter,Bend,OR,2010,"Bend, OR",344,40,83794,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,15123,15261,15120,11987,11997,15155
2017,57,57,Central Oregon Intergovernmental Council(Cascades East Transit),Active,Full Reporter,Bend,OR,2010,"Bend, OR",344,40,83794,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,1594,1751
2017,57,57,Central Oregon Intergovernmental Council(Cascades East Transit),Active,Full Reporter,Bend,OR,2010,"Bend, OR",344,40,83794,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,21064,20776,20526,22167,31979,35146
2017,58,58,City of Portland(PBOT),Active,Full Reporter,Portland,OR,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,SR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,36739,,0,,,
2017,58,58,City of Portland(PBOT),Active,Full Reporter,Portland,OR,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,SR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,51571,56803,57492,67184,69440
2017,58,58,City of Portland(PBOT),Active,Full Reporter,Portland,OR,2010,"Portland, OR-WA",24,524,1849898,Existing 2017,TR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,3420,3374,3360,3328,3353
2017,59,59,Josephine County(JCT),Active,Reduced Reporter,Grants Pass,OR,2010,"Grants Pass, OR",494,27,50520,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,3465,3451,3465,3410,6225,6480,6250
2017,59,59,Josephine County(JCT),Active,Reduced Reporter,Grants Pass,OR,2010,"Grants Pass, OR",494,27,50520,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,8259,5364,5783,6313,7141,7514,5891,5797,5820,5460,5844
2017,59,59,Josephine County(JCT),Active,Reduced Reporter,Grants Pass,OR,2010,"Grants Pass, OR",494,27,50520,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,7469,11816,9299,10734,8442,12550,11340,11966,12014,12123,11813
